entity_id,source_file,activation_energy,atmospheric_composition,atom_type,attribute,bond_with,branch_ratio,catalyst,charge,checksum,chemical_formula,color_a,color_b,color_g,color_r,composition,compound_id,compound_type,concentration_ppm,created_timestamp,crystal_system,density_g_cm3,electron_config,element,energy_MeV,formation_condition,habitability,hardness,isotope_id,isotope_mass_number,k_equilibrium,last_modified,location,mass_amu,mineral_id,mineral_name,mohs_hardness,molecule,molecule_id,notes,param,part,percentage_crust,percentage_surface,phase,pos_x,pos_y,pos_z,pressure_GPa,pressure_atm,primary_location,products,quantity,rate_coefficient,rate_constant,reactants,reaction_id,reaction_name,relative_abundance,rot_x,rot_y,rot_z,satellites,scale_x,scale_y,scale_z,size_class,size_x,size_y,size_z,source_sink,state,state_phase,surface_features,system,tags,temp_optimal,temperature_bp_kelvin,temperature_required_MK,temperature_threshold_MK,type,unit,value,version,voxel_id
adam,adam/entity_attributes.csv,,,,mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.00,,
adam,adam/entity_attributes.csv,,,,parent_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EARTH,,
adam,adam/entity_attributes.csv,,,,health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,
adam,adam/entity_attributes.csv,,,,energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,
adam,adam/entity_attributes.csv,,,,stamina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,
adam,adam/entity_attributes.csv,,,,inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,
adam,adam/entity_attributes.csv,,,,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,,
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,skin,,,,voxel_000
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,-0.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.15,,,,,,,,,,,skin,,,,voxel_001
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.15,,,,,,,,,,,skin,,,,voxel_002
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.0,5.1,-0.1,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.15,,,,,,,,,,,skin,,,,voxel_003
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.0,5.1,0.1,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.15,,,,,,,,,,,skin,,,,voxel_004
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.0,4.9,0.0,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.2,,,,,,,,,,,skin,,,,voxel_005
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,0.0,0.00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,retina,,,,-0.1,4.95,0.05,,,,,,,,,,,,,,,,,,,,0.03,0.03,0.03,,,,,,,,,,,eye,,,,voxel_006
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,0.0,0.00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,retina,,,,0.1,4.95,0.05,,,,,,,,,,,,,,,,,,,,0.03,0.03,0.03,,,,,,,,,,,eye,,,,voxel_007
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,0.0,75.00,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,facial,,,,-0.05,4.85,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.03,0.08,,,,,,,,,,,muscle,,,,voxel_008
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,4.7,0.0,,,,,,,,,,,,,,,,,,,,0.18,0.18,0.18,,,,,,,,,,,bone,,,,voxel_009
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,0.15,0.8,0.15,,,,,,,,,,,skin,,,,voxel_010
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.0,3.5,0.0,,,,,,,,,,,,,,,,,,,,0.3,0.8,0.3,,,,,,,,,,,skin,,,,voxel_011
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,-0.15,3.5,0.0,,,,,,,,,,,,,,,,,,,,0.1,0.8,0.2,,,,,,,,,,,skin,,,,voxel_012
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.15,3.5,0.0,,,,,,,,,,,,,,,,,,,,0.1,0.8,0.2,,,,,,,,,,,skin,,,,voxel_013
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,-0.25,3.0,0.0,,,,,,,,,,,,,,,,,,,,0.1,0.7,0.15,,,,,,,,,,,skin,,,,voxel_014
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.25,3.0,0.0,,,,,,,,,,,,,,,,,,,,0.1,0.7,0.15,,,,,,,,,,,skin,,,,voxel_015
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,-0.3,2.4,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.12,0.08,,,,,,,,,,,skin,,,,voxel_016
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.3,2.4,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.12,0.08,,,,,,,,,,,skin,,,,voxel_017
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,2.5,0.0,,,,,,,,,,,,,,,,,,,,0.25,0.6,0.25,,,,,,,,,,,bone,,,,voxel_018
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,100.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,cardiac,,,,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,organ,,,,voxel_019
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,pulmonary,,,,0.0,2.8,0.0,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.1,,,,,,,,,,,organ,,,,voxel_020
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,pulmonary,,,,0.0,2.6,0.0,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.1,,,,,,,,,,,organ,,,,voxel_021
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,0.25,0.8,0.25,,,,,,,,,,,skin,,,,voxel_022
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,-0.25,1.5,0.0,,,,,,,,,,,,,,,,,,,,0.15,1.0,0.15,,,,,,,,,,,skin,,,,voxel_023
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.25,1.5,0.0,,,,,,,,,,,,,,,,,,,,0.15,1.0,0.15,,,,,,,,,,,skin,,,,voxel_024
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,-0.25,0.8,0.0,,,,,,,,,,,,,,,,,,,,0.18,0.18,0.18,,,,,,,,,,,skin,,,,voxel_025
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.25,0.8,0.0,,,,,,,,,,,,,,,,,,,,0.18,0.18,0.18,,,,,,,,,,,skin,,,,voxel_026
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.2,,,,,,,,,,,bone,,,,voxel_027
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,3.3,0.05,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.05,,,,,,,,,,,muscle,,,,voxel_028
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,3.1,0.05,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.05,,,,,,,,,,,muscle,,,,voxel_029
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,2.9,0.05,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.05,,,,,,,,,,,muscle,,,,voxel_030
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,2.7,0.05,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.05,,,,,,,,,,,muscle,,,,voxel_031
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,-0.2,3.7,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.4,0.08,,,,,,,,,,,muscle,,,,voxel_032
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.2,3.7,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.4,0.08,,,,,,,,,,,muscle,,,,voxel_033
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,-0.2,2.8,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.3,0.08,,,,,,,,,,,muscle,,,,voxel_034
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.2,2.8,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.3,0.08,,,,,,,,,,,muscle,,,,voxel_035
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,3.6,0.0,,,,,,,,,,,,,,,,,,,,0.35,0.1,0.2,,,,,,,,,,,muscle,,,,voxel_036
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,3.4,0.0,,,,,,,,,,,,,,,,,,,,0.35,0.1,0.2,,,,,,,,,,,muscle,,,,voxel_037
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,-0.1,1.5,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.1,0.05,,,,,,,,,,,hair,,,,voxel_038
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,0.1,1.5,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.1,0.05,,,,,,,,,,,hair,,,,voxel_039
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,0.0,1.6,0.1,,,,,,,,,,,,,,,,,,,,0.05,0.15,0.05,,,,,,,,,,,hair,,,,voxel_040
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,-0.15,1.55,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.12,0.05,,,,,,,,,,,hair,,,,voxel_041
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,0.15,1.55,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.12,0.05,,,,,,,,,,,hair,,,,voxel_042
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,0.0,1.5,0.15,,,,,,,,,,,,,,,,,,,,0.05,0.1,0.05,,,,,,,,,,,hair,,,,voxel_043
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,digestive,,,,0.0,2.2,0.0,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,organ,,,,voxel_044
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,digestive,,,,0.0,2.5,0.1,,,,,,,,,,,,,,,,,,,,0.15,0.1,0.05,,,,,,,,,,,organ,,,,voxel_045
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,,,,-0.08,4.2,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.08,0.05,,,,,,,,,,,organ,,,,voxel_046
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,,,,0.08,4.2,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.08,0.05,,,,,,,,,,,organ,,,,voxel_047
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,,,,0.0,4.15,0.0,,,,,,,,,,,,,,,,,,,,0.12,0.1,0.08,,,,,,,,,,,organ,,,,voxel_048
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,-0.05,1.7,0.05,,,,,,,,,,,,,,,,,,,,0.05,0.03,0.05,,,,,,,,,,,skin,,,,voxel_049
adam,adam/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.05,1.7,0.05,,,,,,,,,,,,,,,,,,,,0.05,0.03,0.05,,,,,,,,,,,skin,,,,voxel_050
adam,adam/chemistry/reactions.csv,40.2,,,,,,Phosphoglucose_Isomerase,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,Rate limiting step in glycolysis,,,,,,,,,,,,Glucose_6_Phosphate -> Fructose_6_Phosphate,,,0.025,G6P -> F6P,METAB001,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
adam,adam/chemistry/reactions.csv,60.5,,,,,,Hexokinase,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,Phosphorylation reaction,,,,,,,,,,,,ADP + Glucose -> ATP + Glucose,,,0.0083,A6P -> ATP,METAB002,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
adam,adam/chemistry/reactions.csv,45.8,,,,,,Cellular_Respiration_Cascade,,,,,,,,,,,,,,,,,,,,,,,1000000000000000.0,,,,,,,,,Aerobic respiration,,,,,,,,,,,,Glucose + 6O2 -> 6CO2 + 6H2O,,,0.00012,Glucose + O2 -> CO2 + H2O,METAB003,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
adam,adam/chemistry/reactions.csv,78.3,,,,,,Ribosome,,,,,,,,,,,,,,,,,,,,,,,1000000000000.0,,,,,,,,,Protein synthesis,,,,,,,,,,,,Amino_Acids -> Protein,,,9.8e-05,Amino_Acid -> Protein,METAB004,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
adam,adam/chemistry/reactions.csv,52.1,,,,,,Lipoprotein_Lipase,,,,,,,,,,,,,,,,,,,,,,,85.2,,,,,,,,,Lipid synthesis,,,,,,,,,,,,Fatty_Acids + Glycerol -> Triglycerides,,,0.00047,Fatty_Acids -> Fat,METAB005,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
adam,adam/chemistry/molecules.csv,,,WATER,,Hydrogen_Oxygen,,,0,,,,,,,,,COMPOUND,,,,,H1O1,,,,,,,,,,,18.015,,,,,H2O,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,GLUCOSE,,Carbon_Hydrogen_Oxygen,,,0,,,,,,,,,COMPOUND,,,,,CH2OH(CHOH)4CHO,,,,,,,,,,,180.156,,,,,C6H12O6,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,ETHANOL,,Carbon_Hydrogen_Oxygen,,,-0.7,,,,,,,,,ALCOHOL,,,,,CH3CH2OH,,,,,,,,,,,46.07,,,,,C2H5OH,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,SODIUM,,Biological_Ion,,,1,,,,,,,,,ION,,,,,Natrium,,,,,,,,,,,22.99,,,,,Na+,,,,,,,,,,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,POTASSIUM,,Biological_Ion,,,1,,,,,,,,,ION,,,,,Kalium,,,,,,,,,,,39.098,,,,,K+,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,CALCIUM,,Biological_Ion,,,2,,,,,,,,,ION,,,,,Ca,,,,,,,,,,,40.078,,,,,Ca2+,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,CHLORIDE,,Biological_Ion,,,-1,,,,,,,,,ION,,,,,Chlorine,,,,,,,,,,,35.45,,,,,Cl-,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,ADENOSINE_TRI,,Biological_Energy,,,-4,,,,,,,,,NUCLEOTIDE,,,,,adenine-ribose-three_phosphates,,,,,,,,,,,507.18,,,,,ATP,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,DNA,,Genetic_Material,,,0,,,,,,,,,NUCLEIC_ACID,,,,,deoxyribose_phosphate_backbone,,,,,,,,,,,avg_3.1bp,,,,,DNA,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,various,,Biological_Function,,,variable,,,,,,,,,PROTEIN,,,,,R-group_chains,,,,,,,,,,,variable,,,,,PROTEIN,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,FAT,,Biological_Membrane,,,0,,,,,,,,,LIPOID,,,,,fatty_acids_glycerol,,,,,,,,,,,variable,,,,,LIPID,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/chemistry/molecules.csv,,,CELLULOSE,,Biological_Structure,,,0,,,,,,,,,POLYSACCHARIDE,,,,,glucose_polymer,,,,,,,,,,,162.14,,,,,CARB,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mars,mars/metadata.txt,,carbon_dioxide,,,,,,,pending,,,,,,rocky_with_thin_atmosphere,,,,2026-01-08T15:45:00Z,,,,,,,low,,,,,2026-01-08T15:45:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phobos_deimos,,,,terrestrial,,,,,,,"craters,volcanoes,valleys",,"planet,entity,mars,barren,terrestrial,red,volcanic",,,,,,,,1.0,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rock_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,g/cm³,3.93,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,km²,144798500,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,volcanic_coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,%,60,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crater_coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,%,40,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desert_coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biome,,,,,,,%,95,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ice_coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biome,,,,,,,%,2,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,volcanic_plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biome,,,,,,,%,3,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dust_storm_frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,frequency,high,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atmosphere,,,,,,,kPa,0.6,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atmosphere,,,,,,,%,0.16,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carbon_dioxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atmosphere,,,,,,,%,95,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nitrogen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atmosphere,,,,,,,%,2.7,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,volcanic_activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,frequency,very_low,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,average_temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,climate,,,,,,,C,-65,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,temperature_range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,climate,,,,,,,C,-153_to_20,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,volcano_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,count,20,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mountain_coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,%,12,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canyon_coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,%,8,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crust_thickness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,km,37,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core_temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,K,1500-2000,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magnetic_field_strength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,µT,negligible,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ice_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydrology,,,,,,,%,0.005,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plate_tectonics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,activity,none,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atmospheric_mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geology,,,,,,,kg,2.5e16,,
mars,mars/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dust_content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atmosphere,,,,,,,concentration,high,,
