[2026-03-03 21:57:36] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:39:06] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:39:17] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:39:19] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:39:19] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:39:19] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:39:20] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:39:20] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:39:20] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:04] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:04] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:04] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:04] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:05] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:06] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:07] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:07] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:07] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:08] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:08] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:09] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:10] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:10] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:10] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:11] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:12] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:12] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:13] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:13] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:14] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:14] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:15] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:17] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:17] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:17] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:18] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:18] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:18] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-04 21:49:20] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-04 21:49:22] KeyCaptured: 55 ('7') | Source: keyboard_input
[2026-03-04 21:49:23] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:24] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:24] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:25] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:25] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:26] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:26] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:27] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:28] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:28] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:49:28] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:29] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-04 21:49:30] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-04 21:49:31] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-04 21:50:07] KeyCaptured: 67 ('C') | Source: keyboard_input
[2026-03-04 21:50:07] KeyCaptured: 67 ('C') | Source: keyboard_input
[2026-03-05 13:39:28] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 13:39:29] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 13:39:29] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 13:39:31] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 13:39:32] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 13:39:32] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 13:39:32] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 13:39:32] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 13:39:33] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 13:39:33] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 13:39:33] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 13:39:33] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 13:39:33] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 13:39:34] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 13:39:40] KeyCaptured: 57 ('9') | Source: keyboard_input
[2026-03-05 14:34:05] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 14:34:05] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:34:06] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:34:08] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:34:08] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 14:34:08] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 14:34:09] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 14:34:10] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:34:11] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 14:34:11] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 14:34:11] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 14:34:12] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 14:34:13] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:34:16] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 14:36:25] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 14:36:25] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:36:26] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:36:27] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:36:28] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 14:36:28] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 14:36:28] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 14:36:28] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 14:36:28] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 14:36:29] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 14:36:29] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 14:36:30] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 14:36:31] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:53:35] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 15:53:35] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:53:36] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:53:37] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:53:38] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 15:53:38] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:53:38] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:53:39] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:53:39] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:53:39] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:53:39] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:53:40] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:53:40] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:53:40] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:53:40] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:53:41] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:53:41] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:53:42] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 15:53:42] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:53:43] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:53:43] KeyCaptured: 52 ('4') | Source: keyboard_input
[2026-03-05 15:53:44] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 15:53:45] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:53:45] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 15:53:46] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 15:53:46] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:53:47] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 15:53:47] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:53:48] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 15:53:48] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 15:53:49] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:53:49] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:53:50] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:53:51] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 15:53:51] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:53:53] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:53:54] KeyCaptured: 112 ('p') | Source: keyboard_input
[2026-03-05 15:53:55] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 15:53:57] KeyCaptured: 57 ('9') | Source: keyboard_input
[2026-03-05 15:53:58] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:53:58] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 15:53:59] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 15:54:01] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:54:02] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:54:03] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:54:03] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:54:04] KeyCaptured: 52 ('4') | Source: keyboard_input
[2026-03-05 15:54:04] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:54:21] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:54:22] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:54:23] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:54:24] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:54:26] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 15:54:26] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:54:27] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:54:27] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:54:27] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:54:28] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:54:29] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 15:54:30] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:54:30] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:54:31] KeyCaptured: 52 ('4') | Source: keyboard_input
[2026-03-05 15:54:42] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 15:54:43] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:54:43] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:54:43] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:54:44] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:55:09] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 15:55:09] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:55:11] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:55:12] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:55:13] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:55:14] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:55:14] KeyCaptured: 52 ('4') | Source: keyboard_input
[2026-03-05 15:55:14] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 15:55:15] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:55:16] KeyCaptured: 52 ('4') | Source: keyboard_input
[2026-03-05 15:55:16] KeyCaptured: 53 ('5') | Source: keyboard_input
[2026-03-05 15:55:20] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:55:20] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:55:20] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:55:45] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 15:55:47] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:55:48] KeyCaptured: 57 ('9') | Source: keyboard_input
[2026-03-05 15:55:48] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:55:50] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 15:55:50] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 15:55:50] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:55:51] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 15:55:52] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:55:52] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 15:55:53] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 15:55:53] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:55:57] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 15:55:57] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:55:58] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 15:55:59] KeyCaptured: 52 ('4') | Source: keyboard_input
[2026-03-05 15:57:40] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:57:40] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:57:41] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:57:43] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:43] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:44] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:44] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:44] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:45] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:45] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:46] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:46] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:57:47] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:47] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:47] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 15:57:47] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 15:57:48] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 15:57:49] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 16:03:04] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 16:03:05] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:03:08] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:03:11] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 16:03:12] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:03:15] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 16:03:16] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:03:16] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:03:17] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 16:03:18] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 16:03:19] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:03:20] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:03:20] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:03:21] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 16:03:21] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 16:03:22] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 16:03:22] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 16:03:23] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 16:03:24] KeyCaptured: 52 ('4') | Source: keyboard_input
[2026-03-05 16:06:09] KeyCaptured: 99 ('c') | Source: keyboard_input
[2026-03-05 16:06:17] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 16:06:17] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:06:18] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:06:20] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:06:20] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 16:06:21] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:06:21] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:44:08] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 16:44:08] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:44:10] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:44:14] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:44:15] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 16:44:16] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:44:16] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:44:17] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:44:17] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 16:44:17] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 16:44:18] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 16:44:19] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:03:47] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 18:03:47] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:03:48] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:03:52] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:03:53] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:03:53] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:03:53] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:03:53] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:03:54] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:03:54] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:03:54] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:03:55] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:03:55] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 18:03:56] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 18:16:52] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 18:16:52] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:16:54] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:16:57] KeyCaptured: 55 ('7') | Source: keyboard_input
[2026-03-05 18:16:59] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:17:01] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:17:04] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:17:07] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:07] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:07] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:08] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:08] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:08] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:09] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:17:09] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:17:10] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 18:17:10] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:11] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:11] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:17:11] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:17:12] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:17:12] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:17:12] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:17:12] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:17:13] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 18:17:13] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 18:17:15] KeyCaptured: 57 ('9') | Source: keyboard_input
[2026-03-05 18:17:16] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 18:17:17] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 18:17:18] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 18:35:24] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 18:35:24] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:35:25] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:35:29] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:35:30] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:35:30] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:35:30] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 18:35:33] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 18:35:35] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:35:35] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 18:35:36] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 18:35:39] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:35:39] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 18:35:41] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 21:56:49] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:49] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:56:51] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:56:52] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:52] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:53] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:54] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:54] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:55] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:56] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:56:57] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:56:58] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:56:58] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:59] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:56:59] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:57:00] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:01] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:01] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:01] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:02] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:02] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:02] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:57:03] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:04] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:04] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:04] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:05] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:05] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:57:05] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:06] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:06] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:06] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:07] KeyCaptured: 57 ('9') | Source: keyboard_input
[2026-03-05 21:57:09] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:57:09] KeyCaptured: 1003 ('?') | Source: keyboard_input
